parmy@fedora:~$ readelf -Ws libc-2.23.so

Symbol table '.dynsym' contains 2415 entries:
   Num:    Value  Size Type    Bind   Vis      Ndx Name
   838: 0008fd20    39 IFUNC   WEAK   DEFAULT   13 wcschr@@GLIBC_2.0
   839: 00024f00    35 FUNC    GLOBAL DEFAULT   13 isxdigit@@GLIBC_2.0
   840: 0009e4f0   610 FUNC    GLOBAL DEFAULT   13 mbrtoc16@@GLIBC_2.16
   841: 0005f9e0   183 FUNC    WEAK   DEFAULT   13 ungetc@@GLIBC_2.0
   842: 0011ecd0   106 FUNC    GLOBAL DEFAULT   13 _IO_file_init@GLIBC_2.0
   843: 00061b00   285 FUNC    GLOBAL DEFAULT   13 __wuflow@@GLIBC_2.2
   844: 000d4990   283 FUNC    GLOBAL DEFAULT   13 lockf@@GLIBC_2.0
   845: 000f91f0   461 FUNC    GLOBAL DEFAULT   13 ether_line@@GLIBC_2.0
   846: 00068bf0    46 FUNC    GLOBAL DEFAULT   13 _IO_file_init@@GLIBC_2.1
   847: 001b03d4     4 OBJECT  GLOBAL DEFAULT   32 __ctype_b@GLIBC_2.0
   848: 00109120   154 FUNC    GLOBAL DEFAULT   13 xdr_authdes_cred@@GLIBC_2.1
   849: 000f2530   125 FUNC    GLOBAL DEFAULT   13 __clock_gettime@@GLIBC_PRIVATE
   850: 000e1b10    62 FUNC    GLOBAL DEFAULT   13 qecvt@@GLIBC_2.0
   851: 0007d460    14 FUNC    GLOBAL DEFAULT   13 __memset_gg@@GLIBC_2.1.1
   852: 000e9090    85 FUNC    WEAK   DEFAULT   13 iswctype@@GLIBC_2.0
   853: 000908d0    49 FUNC    GLOBAL DEFAULT   13 __mbrlen@@GLIBC_2.0
   854: 000fbdb0    54 FUNC    GLOBAL DEFAULT   13 __internal_setnetgrent@@GLIBC_PRIVATE
   855: 00113100   113 FUNC    GLOBAL DEFAULT   13 xdr_int8_t@@GLIBC_2.1
   856: 0005aba0   158 FUNC    GLOBAL DEFAULT   13 tmpfile@@GLIBC_2.1
   857: 0011de30   158 FUNC    GLOBAL DEFAULT   13 tmpfile@GLIBC_2.0
   858: 00079060   222 FUNC    GLOBAL DEFAULT   13 envz_entry@@GLIBC_2.0
   859: 000e5f10    36 FUNC    GLOBAL DEFAULT   13 pivot_root@@GLIBC_2.2.1
   860: 000e8270  1279 FUNC    WEAK   DEFAULT   13 sprofil@@GLIBC_2.2.3
   861: 000e9820    74 FUNC    GLOBAL DEFAULT   13 __towupper_l@@GLIBC_2.1
   862: 000facd0  1682 FUNC    GLOBAL DEFAULT   13 rexec_af@@GLIBC_2.2
   863: 001b0d60   152 OBJECT  GLOBAL DEFAULT   32 _IO_2_1_stdout_@@GLIBC_2.1
   864: 00110640   168 FUNC    GLOBAL DEFAULT   13 xprt_unregister@@GLIBC_2.0
   865: 00023fb0  1702 FUNC    WEAK   DEFAULT   13 newlocale@@GLIBC_2.3
   866: 00105b60   154 FUNC    GLOBAL DEFAULT   13 xdr_authunix_parms@@GLIBC_2.0
   867: 000e2630   350 FUNC    WEAK   DEFAULT   13 tsearch@@GLIBC_2.0
   868: 000fc9f0   326 FUNC    GLOBAL DEFAULT   13 getaliasbyname@@GLIBC_2.0
   869: 00110a60    84 FUNC    GLOBAL DEFAULT   13 svcerr_progvers@@GLIBC_2.0
   870: 00025150    23 FUNC    WEAK   DEFAULT   13 isspace_l@@GLIBC_2.3
   871: 0007d420    37 FUNC    GLOBAL DEFAULT   13 __memcpy_c@@GLIBC_2.1.1
   872: 000ffb70    52 FUNC    GLOBAL DEFAULT   13 inet6_opt_get_val@@GLIBC_2.5
   873: 00078ac0   252 FUNC    WEAK   DEFAULT   13 argz_insert@@GLIBC_2.0
   874: 0002bce0   102 FUNC    WEAK   DEFAULT   13 gsignal@@GLIBC_2.0
   875: 00121fe0    73 FUNC    GLOBAL DEFAULT   13 gethostbyname2_r@GLIBC_2.0
   876: 0002e9e0    85 FUNC    GLOBAL DEFAULT   13 __cxa_atexit@@GLIBC_2.1.3
   877: 000d2ad0    38 FUNC    GLOBAL DEFAULT   13 posix_spawn_file_actions_init@@GLIBC_2.2
   878: 000f6780   951 FUNC    GLOBAL DEFAULT   13 gethostbyname2_r@@GLIBC_2.1.2
   879: 00066410    12 FUNC    GLOBAL DEFAULT   13 __fwriting@@GLIBC_2.2
   880: 000e5f40    50 FUNC    WEAK   DEFAULT   13 prctl@@GLIBC_2.0
   881: 000e0f80    33 FUNC    GLOBAL DEFAULT   13 setlogmask@@GLIBC_2.0
   882: 00072070   442 FUNC    WEAK   DEFAULT   13 malloc_stats@@GLIBC_2.0
   883: 000e99e0    69 FUNC    GLOBAL DEFAULT   13 __towctrans_l@@GLIBC_2.1
   884: 0007d380   148 FUNC    GLOBAL DEFAULT   13 __strsep_3c@@GLIBC_2.1.1
   885: 00112ab0     5 FUNC    GLOBAL DEFAULT   13 xdr_enum@@GLIBC_2.0
   886: 001af0f8    20 OBJECT  GLOBAL DEFAULT   28 h_errlist@@GLIBC_2.0
   887: 000e6120    32 FUNC    GLOBAL DEFAULT   13 unshare@@GLIBC_2.4
   888: 0007c6b0    37 FUNC    GLOBAL DEFAULT   13 __memcpy_g@@GLIBC_2.1.1
   889: 00067380    78 FUNC    WEAK   DEFAULT   13 fread_unlocked@@GLIBC_2.1
   890: 000dd610    59 FUNC    WEAK   DEFAULT   13 brk@@GLIBC_2.0
   891: 000e6820   118 FUNC    WEAK   DEFAULT   13 send@@GLIBC_2.0
   892: 00025110    23 FUNC    WEAK   DEFAULT   13 isprint_l@@GLIBC_2.3
   893: 000a2c40    38 FUNC    WEAK   DEFAULT   13 setitimer@@GLIBC_2.0
   894: 000e9180    69 FUNC    GLOBAL DEFAULT   13 __towctrans@@GLIBC_2.1
   895: 0005b9e0   117 FUNC    GLOBAL DEFAULT   13 __isoc99_vsscanf@@GLIBC_2.7
   896: 001aede0   128 OBJECT  GLOBAL DEFAULT   28 sys_sigabbrev@GLIBC_2.0
   897: 001aede0   256 OBJECT  GLOBAL DEFAULT   28 sys_sigabbrev@GLIBC_2.1
   898: 001aede0   260 OBJECT  GLOBAL DEFAULT   28 sys_sigabbrev@@GLIBC_2.3.3
   899: 0003cc40    82 FUNC    WEAK   DEFAULT   13 setcontext@@GLIBC_2.0
   900: 000e96d0   122 FUNC    WEAK   DEFAULT   13 iswupper_l@@GLIBC_2.3
   901: 000e57e0    55 FUNC    GLOBAL DEFAULT   13 signalfd@@GLIBC_2.7
   902: 0002c640    76 FUNC    GLOBAL DEFAULT   13 sigemptyset@@GLIBC_2.0
   903: 000ff150   149 FUNC    GLOBAL DEFAULT   13 inet6_option_next@@GLIBC_2.3.3
   904: 0011af30    18 FUNC    GLOBAL DEFAULT   13 _dl_sym@@GLIBC_PRIVATE
   905: 000e0e90   101 FUNC    GLOBAL DEFAULT   13 openlog@@GLIBC_2.0
   906: 000cddf0  3092 FUNC    GLOBAL DEFAULT   13 getaddrinfo@@GLIBC_2.0
   907: 0006b2d0    96 FUNC    GLOBAL DEFAULT   13 _IO_init_marker@@GLIBC_2.0
   908: 000671b0    56 FUNC    GLOBAL DEFAULT   13 getchar_unlocked@@GLIBC_2.0
   909: 00103430   359 FUNC    GLOBAL DEFAULT   13 __res_maybe_init@@GLIBC_PRIVATE
   910: 000762f0    57 IFUNC   GLOBAL DEFAULT   13 memset@@GLIBC_2.0
   911: 000e3c70   190 FUNC    GLOBAL DEFAULT   13 dirname@@GLIBC_2.0
   912: 00019b80    17 FUNC    GLOBAL DEFAULT   13 __gconv_get_alias_db@@GLIBC_PRIVATE
   913: 00023d50   427 FUNC    GLOBAL DEFAULT   13 localeconv@GLIBC_2.0
   914: 00023d50   427 FUNC    GLOBAL DEFAULT   13 localeconv@@GLIBC_2.2
   915: 000dc9a0    13 FUNC    GLOBAL DEFAULT   13 cfgetospeed@@GLIBC_2.0
   916: 000dd7c0   101 FUNC    WEAK   DEFAULT   13 writev@@GLIBC_2.0
   917: 0007c700    33 FUNC    GLOBAL DEFAULT   13 __memset_ccn_by2@@GLIBC_2.1.1
   918: 0006a710   141 FUNC    GLOBAL DEFAULT   13 _IO_default_xsgetn@@GLIBC_2.0
   919: 00024d20    34 FUNC    GLOBAL DEFAULT   13 isalnum@@GLIBC_2.0
   920: 0007c6e0    30 FUNC    GLOBAL DEFAULT   13 __memset_ccn_by4@@GLIBC_2.1.1
   921: 00117f00    97 FUNC    WEAK   DEFAULT   13 setutent@@GLIBC_2.0
   922: 00107900   269 FUNC    GLOBAL DEFAULT   13 _seterr_reply@@GLIBC_2.0
   923: 00061a10   111 FUNC    GLOBAL DEFAULT   13 _IO_switch_to_wget_mode@@GLIBC_2.2
   924: 000ffc40    63 FUNC    GLOBAL DEFAULT   13 inet6_rth_add@@GLIBC_2.5
   925: 00067180    37 FUNC    WEAK   DEFAULT   13 fgetc_unlocked@@GLIBC_2.1
   926: 00060f60    42 FUNC    GLOBAL DEFAULT   13 swprintf@@GLIBC_2.2
   927: 00064fb0   282 FUNC    GLOBAL DEFAULT   13 getchar@@GLIBC_2.0
   928: 000e3040    24 FUNC    GLOBAL DEFAULT   13 warn@@GLIBC_2.0
   929: 001180c0   100 FUNC    WEAK   DEFAULT   13 getutid@@GLIBC_2.0
   930: 00021000    17 FUNC    GLOBAL DEFAULT   13 __gconv_get_cache@@GLIBC_PRIVATE
   931: 000b23e0  7485 FUNC    GLOBAL DEFAULT   13 glob@@GLIBC_2.0
   932: 00075690  1130 FUNC    GLOBAL DEFAULT   13 strstr@@GLIBC_2.0
   933: 000e72a0    65 FUNC    GLOBAL DEFAULT   13 semtimedop@@GLIBC_2.3.3
   934: 0002e670    35 FUNC    WEAK   DEFAULT   13 __secure_getenv@GLIBC_2.0
   935: 00091580   130 FUNC    WEAK   DEFAULT   13 wcsnlen@@GLIBC_2.1
   936: 000743c0    39 IFUNC   GLOBAL DEFAULT   13 strcspn@@GLIBC_2.0
   937: 000918b0    46 FUNC    GLOBAL DEFAULT   13 __wcstof_internal@@GLIBC_2.0
   938: 00024de0    35 FUNC    GLOBAL DEFAULT   13 islower@@GLIBC_2.0
   939: 000dcf20   107 FUNC    GLOBAL DEFAULT   13 tcsendbreak@@GLIBC_2.0
   940: 000ab390     8 FUNC    GLOBAL DEFAULT   13 telldir@@GLIBC_2.0
   941: 00034300    26 FUNC    GLOBAL DEFAULT   13 __strtof_l@@GLIBC_2.1
   942: 000dbc20    76 FUNC    GLOBAL DEFAULT   13 utimensat@@GLIBC_2.6
   943: 000e1450   203 FUNC    GLOBAL DEFAULT   13 fcvt@@GLIBC_2.0
   944: 0005f6c0   321 FUNC    GLOBAL DEFAULT   13 _IO_setbuffer@@GLIBC_2.0
   945: 0006b660     5 FUNC    GLOBAL DEFAULT   13 _IO_iter_file@@GLIBC_2.2
   946: 000d5f70    32 FUNC    WEAK   DEFAULT   13 rmdir@@GLIBC_2.0
   947: 00018980    24 FUNC    GLOBAL DEFAULT   13 __errno_location@@GLIBC_2.0
   948: 000dcaf0   538 FUNC    GLOBAL DEFAULT   13 tcsetattr@@GLIBC_2.0
   949: 00030ec0    30 FUNC    GLOBAL DEFAULT   13 __strtoll_l@@GLIBC_2.1
   950: 000e6470    98 FUNC    WEAK   DEFAULT   13 bind@@GLIBC_2.0
   951: 00064da0   251 FUNC    GLOBAL DEFAULT   13 fseek@@GLIBC_2.0
   952: 001085f0    77 FUNC    GLOBAL DEFAULT   13 xdr_float@@GLIBC_2.0
   953: 000d4da0    32 FUNC    WEAK   DEFAULT   13 chdir@@GLIBC_2.0
   954: 000d4110   178 FUNC    WEAK   DEFAULT   13 open64@@GLIBC_2.1
   955: 000c8e90  1702 FUNC    GLOBAL DEFAULT   13 confstr@@GLIBC_2.0
   956: 000af620    56 FUNC    GLOBAL DEFAULT   13 __libc_vfork@@GLIBC_PRIVATE
   957: 000737b0   126 FUNC    GLOBAL DEFAULT   13 muntrace@@GLIBC_2.0
   958: 000d4460   101 FUNC    WEAK   DEFAULT   13 read@@GLIBC_2.0
   959: 000ffdb0    30 FUNC    GLOBAL DEFAULT   13 inet6_rth_segments@@GLIBC_2.5
   960: 00075f00    54 IFUNC   GLOBAL DEFAULT   13 memcmp@@GLIBC_2.0
   961: 000eb030   146 FUNC    GLOBAL DEFAULT   13 getsgent@@GLIBC_2.10
   962: 000601e0   282 FUNC    GLOBAL DEFAULT   13 getwchar@@GLIBC_2.2
   963: 000ddd50    57 FUNC    WEAK   DEFAULT   13 getpagesize@@GLIBC_2.0
   964: 00018d30   169 FUNC    GLOBAL DEFAULT   13 __moddi3@GLIBC_2.0
   965: 000fd3d0  1512 FUNC    GLOBAL DEFAULT   13 getnameinfo@@GLIBC_2.1
   966: 00113690   190 FUNC    GLOBAL DEFAULT   13 xdr_sizeof@@GLIBC_2.1
   967: 00025790    22 FUNC    WEAK   DEFAULT   13 dgettext@@GLIBC_2.0
   968: 0007c790    21 FUNC    GLOBAL DEFAULT   13 __strlen_g@@GLIBC_2.1.1
   969: 0005dfd0   443 FUNC    GLOBAL DEFAULT   13 _IO_ftell@@GLIBC_2.0
   970: 00060ad0   275 FUNC    GLOBAL DEFAULT   13 putwc@@GLIBC_2.2
   971: 000f3f90    53 FUNC    GLOBAL DEFAULT   13 __pread_chk@@GLIBC_2.4
   972: 00049090    28 FUNC    GLOBAL DEFAULT   13 _IO_sprintf@@GLIBC_2.0
   973: 0006b670    80 FUNC    GLOBAL DEFAULT   13 _IO_list_lock@@GLIBC_2.2
   974: 00106710   211 FUNC    GLOBAL DEFAULT   13 getrpcport@@GLIBC_2.0
   975: 000e0e50    29 FUNC    GLOBAL DEFAULT   13 __syslog_chk@@GLIBC_2.4
   976: 000ad130   163 FUNC    GLOBAL DEFAULT   13 endgrent@@GLIBC_2.0
   977: 0009fc90    30 FUNC    GLOBAL DEFAULT   13 asctime@@GLIBC_2.0
   978: 00074640    84 FUNC    WEAK   DEFAULT   13 strndup@@GLIBC_2.0
   979: 000e5d50    50 FUNC    GLOBAL DEFAULT   13 init_module@@GLIBC_2.0
   980: 000e13b0    36 FUNC    GLOBAL DEFAULT   13 mlock@@GLIBC_2.0
   981: 0010da90   109 FUNC    GLOBAL DEFAULT   13 clnt_sperrno@@GLIBC_2.0
   982: 00108e20   105 FUNC    GLOBAL DEFAULT   13 xdrrec_skiprecord@@GLIBC_2.0
   983: 00079450  4458 FUNC    GLOBAL DEFAULT   13 __strcoll_l@@GLIBC_2.1
   984: 00090fe0   714 FUNC    WEAK   DEFAULT   13 mbsnrtowcs@@GLIBC_2.0
   985: 001035c0   136 FUNC    GLOBAL DEFAULT   13 __gai_sigqueue@@GLIBC_PRIVATE
   986: 00024f60    48 FUNC    GLOBAL DEFAULT   13 toupper@@GLIBC_2.0
   987: 000ebf40   177 FUNC    WEAK   DEFAULT   13 sgetsgent_r@@GLIBC_2.10
   988: 0002ef00   190 FUNC    GLOBAL DEFAULT   13 mbtowc@@GLIBC_2.0
   989: 000f8030   154 FUNC    GLOBAL DEFAULT   13 setprotoent@@GLIBC_2.0
   990: 000b0080    51 FUNC    GLOBAL DEFAULT   13 __getpid@@GLIBC_2.0
   991: 000e5820    38 FUNC    GLOBAL DEFAULT   13 eventfd@@GLIBC_2.7
   992: 0010ff40   212 FUNC    GLOBAL DEFAULT   13 netname2user@@GLIBC_2.1
   993: 0011c250   146 FUNC    GLOBAL DEFAULT   13 __register_frame_info_table_bases@@GCC_3.0
   994: 00024fe0    36 FUNC    GLOBAL DEFAULT   13 _toupper@@GLIBC_2.0
   995: 000e65f0    90 FUNC    WEAK   DEFAULT   13 getsockopt@@GLIBC_2.0
   996: 00111370   564 FUNC    GLOBAL DEFAULT   13 svctcp_create@@GLIBC_2.0
   997: 0005e3c0   743 FUNC    WEAK   DEFAULT   13 getdelim@@GLIBC_2.0
   998: 00061510   116 FUNC    GLOBAL DEFAULT   13 _IO_wsetb@@GLIBC_2.2
   999: 000aca70   135 FUNC    GLOBAL DEFAULT   13 setgroups@@GLIBC_2.0
  1000: 0011c630   149 FUNC    GLOBAL DEFAULT   13 _Unwind_Find_FDE@@GCC_3.0
  1001: 000e40a0    50 FUNC    GLOBAL DEFAULT   13 setxattr@@GLIBC_2.3
  1002: 0010dd50    47 FUNC    GLOBAL DEFAULT   13 clnt_perrno@@GLIBC_2.0
  1003: 0006a540   144 FUNC    GLOBAL DEFAULT   13 _IO_doallocbuf@@GLIBC_2.0
  1004: 0002f8f0   143 FUNC    WEAK   DEFAULT   13 erand48_r@@GLIBC_2.0
  1005: 0002f770    42 FUNC    GLOBAL DEFAULT   13 lrand48@@GLIBC_2.0
  1006: 00119a70   598 FUNC    GLOBAL DEFAULT   13 grantpt@@GLIBC_2.1
  1007: 001b1dcc     4 OBJECT  WEAK   DEFAULT   33 ___brk_addr@@GLIBC_2.0
  1008: 000d57b0   751 FUNC    GLOBAL DEFAULT   13 ttyname@@GLIBC_2.0
  1009: 000f1540    61 FUNC    GLOBAL DEFAULT   13 pthread_attr_init@@GLIBC_2.1
  1010: 00090910   471 FUNC    WEAK   DEFAULT   13 mbrtoc32@@GLIBC_2.16
  1011: 000f1500    61 FUNC    GLOBAL DEFAULT   13 pthread_attr_init@GLIBC_2.0
  1012: 00076390    84 IFUNC   WEAK   DEFAULT   13 mempcpy@@GLIBC_2.1
  1013: 00100d20   166 FUNC    GLOBAL DEFAULT   13 herror@@GLIBC_2.0
  1014: 000ca6c0    45 FUNC    GLOBAL DEFAULT   13 getopt@@GLIBC_2.0
  1015: 000916e0    48 FUNC    WEAK   DEFAULT   13 wcstoul@@GLIBC_2.0
  1016: 00119640   271 FUNC    WEAK   DEFAULT   13 utmpname@@GLIBC_2.0
  1017: 000f3eb0   153 FUNC    GLOBAL DEFAULT   13 __fgets_unlocked_chk@@GLIBC_2.4
  1018: 00117c60    54 FUNC    WEAK   DEFAULT   13 getlogin_r@@GLIBC_2.0
  1019: 000250b0    23 FUNC    WEAK   DEFAULT   13 isdigit_l@@GLIBC_2.3
  1020: 0004c350  9173 FUNC    WEAK   DEFAULT   13 vfwprintf@@GLIBC_2.2
  1021: 0005f450   243 FUNC    GLOBAL DEFAULT   13 _IO_seekoff@@GLIBC_2.0
  1022: 000dee20    97 FUNC    GLOBAL DEFAULT   13 __setmntent@@GLIBC_2.2
  1023: 000e20e0   231 FUNC    WEAK   DEFAULT   13 hcreate_r@@GLIBC_2.0
  1024: 000dcec0    38 FUNC    GLOBAL DEFAULT   13 tcflow@@GLIBC_2.0
  1025: 000917c0    48 FUNC    WEAK   DEFAULT   13 wcstouq@@GLIBC_2.0
  1026: 00061960    90 FUNC    GLOBAL DEFAULT   13 _IO_wdoallocbuf@@GLIBC_2.2
  1027: 000fb370    38 FUNC    GLOBAL DEFAULT   13 rexec@@GLIBC_2.0
  1028: 000e7120    56 FUNC    GLOBAL DEFAULT   13 msgget@@GLIBC_2.0
  1029: 00061020    41 FUNC    GLOBAL DEFAULT   13 fwscanf@@GLIBC_2.2
  1030: 00113000   113 FUNC    GLOBAL DEFAULT   13 xdr_int16_t@@GLIBC_2.1
  1031: 001b35d4     4 OBJECT  GLOBAL DEFAULT   33 _dl_open_hook@@GLIBC_PRIVATE
  1032: 000f4170    48 FUNC    GLOBAL DEFAULT   13 __getcwd_chk@@GLIBC_2.4
  1033: 000d3f90    94 FUNC    GLOBAL DEFAULT   13 fchmodat@@GLIBC_2.4
  1034: 000793b0   127 FUNC    GLOBAL DEFAULT   13 envz_strip@@GLIBC_2.0
  1035: 000d4c60    36 FUNC    WEAK   DEFAULT   13 dup2@@GLIBC_2.0
  1036: 00064780   160 FUNC    GLOBAL DEFAULT   13 clearerr@@GLIBC_2.0
  1037: 000d4c90    38 FUNC    WEAK   DEFAULT   13 dup3@@GLIBC_2.9
  1038: 000f9f40  2879 FUNC    GLOBAL DEFAULT   13 rcmd_af@@GLIBC_2.2
  1039: 001b1dbc     4 OBJECT  WEAK   DEFAULT   33 environ@@GLIBC_2.0
  1040: 000af1c0    74 FUNC    WEAK   DEFAULT   13 pause@@GLIBC_2.0
  1041: 00110470    59 FUNC    GLOBAL DEFAULT   13 __rpc_thread_svc_max_pollfd@@GLIBC_2.2.3
  1042: 00073c20   128 FUNC    GLOBAL DEFAULT   13 __libc_scratch_buffer_grow@@GLIBC_PRIVATE
  1043: 0002e4c0   286 FUNC    WEAK   DEFAULT   13 unsetenv@@GLIBC_2.0
  1044: 000ca6f0    45 FUNC    GLOBAL DEFAULT   13 __posix_getopt@@GLIBC_2.10
  1045: 0002f6b0    89 FUNC    GLOBAL DEFAULT   13 rand_r@@GLIBC_2.0
  1046: 0011d3b0    52 FUNC    GLOBAL DEFAULT   13 atexit@GLIBC_2.0
  1047: 0002b090    17 FUNC    GLOBAL DEFAULT   13 __finite@@GLIBC_2.0
  1048: 0006bbd0    52 FUNC    GLOBAL DEFAULT   13 _IO_str_init_static@@GLIBC_2.0
  1049: 000a0511    51 FUNC    WEAK   DEFAULT   13 timelocal@@GLIBC_2.0
  1050: 00113500    96 FUNC    GLOBAL DEFAULT   13 xdr_pointer@@GLIBC_2.0
  1051: 00078c00   189 FUNC    WEAK   DEFAULT   13 argz_add_sep@@GLIBC_2.0
  1052: 00090770   307 FUNC    GLOBAL DEFAULT   13 wctob@@GLIBC_2.0
  1053: 0002bb20    81 FUNC    WEAK   DEFAULT   13 longjmp@@GLIBC_2.0
  1054: 0011eac0   521 FUNC    GLOBAL DEFAULT   13 _IO_file_xsputn@GLIBC_2.0
  1055: 000d3b30    38 FUNC    GLOBAL DEFAULT   13 __fxstat64@@GLIBC_2.2
  1056: 00068a00   482 FUNC    GLOBAL DEFAULT   13 _IO_file_xsputn@@GLIBC_2.1
  1057: 000a34f0    48 FUNC    GLOBAL DEFAULT   13 strptime@@GLIBC_2.0
  1058: 000d3b30    38 FUNC    GLOBAL DEFAULT   13 __fxstat64@GLIBC_2.1
  1059: 0010db00   514 FUNC    GLOBAL DEFAULT   13 clnt_sperror@@GLIBC_2.0
  1060: 000e5b00    32 FUNC    GLOBAL DEFAULT   13 __adjtimex@@GLIBC_2.0
  1061: 000f3750   301 FUNC    GLOBAL DEFAULT   13 __vprintf_chk@@GLIBC_2.3.4
  1062: 000e6a00    66 FUNC    WEAK   DEFAULT   13 shutdown@@GLIBC_2.0
  1063: 00117700    29 FUNC    GLOBAL DEFAULT   13 fattach@@GLIBC_2.1
  1064: 000e6350    36 FUNC    GLOBAL DEFAULT   13 setns@@GLIBC_2.14
  1065: 000657c0   198 FUNC    WEAK   DEFAULT   13 vsnprintf@@GLIBC_2.0
  1066: 0002bae0    54 FUNC    GLOBAL DEFAULT   13 _setjmp@@GLIBC_2.0
  1067: 000db490   101 FUNC    WEAK   DEFAULT   13 poll@@GLIBC_2.0
  1068: 00070420   463 FUNC    WEAK   DEFAULT   13 malloc_get_state@@GLIBC_2.0
  1069: 00117640    50 FUNC    GLOBAL DEFAULT   13 getpmsg@@GLIBC_2.1
  1070: 0005e870    34 FUNC    GLOBAL DEFAULT   13 _IO_getline@@GLIBC_2.0
  1071: 0011a010    50 FUNC    GLOBAL DEFAULT   13 ptsname@@GLIBC_2.1
  1072: 000af6a0   197 FUNC    GLOBAL DEFAULT   13 fexecve@@GLIBC_2.0
  1073: 000c8b20   299 FUNC    WEAK   DEFAULT   13 re_comp@@GLIBC_2.0
  1074: 0010dd10    51 FUNC    GLOBAL DEFAULT   13 clnt_perror@@GLIBC_2.0
  1075: 000e1b50    67 FUNC    GLOBAL DEFAULT   13 qgcvt@@GLIBC_2.0
  1076: 001108a0    68 FUNC    GLOBAL DEFAULT   13 svcerr_noproc@@GLIBC_2.0
  1077: 000f3640   271 FUNC    GLOBAL DEFAULT   13 __fprintf_chk@@GLIBC_2.3.4
  1078: 000e62e0   101 FUNC    GLOBAL DEFAULT   13 open_by_handle_at@@GLIBC_2.14
  1079: 0006b360    15 FUNC    GLOBAL DEFAULT   13 _IO_marker_difference@@GLIBC_2.0
  1080: 00091630    50 FUNC    GLOBAL DEFAULT   13 __wcstol_internal@@GLIBC_2.0
  1081: 0005a8e0    41 FUNC    GLOBAL DEFAULT   13 _IO_sscanf@@GLIBC_2.0
  1082: 00076880    66 IFUNC   GLOBAL DEFAULT   13 __strncasecmp_l@@GLIBC_2.1
  1083: 0002c6f0    76 FUNC    GLOBAL DEFAULT   13 sigaddset@@GLIBC_2.0
  1084: 0009fd00    24 FUNC    GLOBAL DEFAULT   13 ctime@@GLIBC_2.0
  1085: 0011d010   118 FUNC    GLOBAL DEFAULT   13 __frame_state_for@@GLIBC_2.0
  1086: 000e8e00   144 FUNC    WEAK   DEFAULT   13 iswupper@@GLIBC_2.0
  1087: 00110a10    68 FUNC    GLOBAL DEFAULT   13 svcerr_noprog@@GLIBC_2.0
  1088: 000dc8f0   173 FUNC    GLOBAL DEFAULT   13 fallocate64@@GLIBC_2.11
  1089: 0006b640     3 FUNC    GLOBAL DEFAULT   13 _IO_iter_end@@GLIBC_2.2
  1090: 000accf0   326 FUNC    GLOBAL DEFAULT   13 getgrnam@@GLIBC_2.0
  1091: 000f4470    61 FUNC    GLOBAL DEFAULT   13 __wmemcpy_chk@@GLIBC_2.4
  1092: 000e5b00    32 FUNC    WEAK   DEFAULT   13 adjtimex@@GLIBC_2.0
  1093: 000f1c80    61 FUNC    GLOBAL DEFAULT   13 pthread_mutex_unlock@@GLIBC_2.0
  1094: 000dde50    36 FUNC    GLOBAL DEFAULT   13 sethostname@@GLIBC_2.0
  1095: 0006a4d0   104 FUNC    GLOBAL DEFAULT   13 _IO_setb@@GLIBC_2.0
  1096: 000d2940   157 FUNC    WEAK   DEFAULT   13 __pread64@@GLIBC_2.1
  1097: 00072ec0   234 FUNC    GLOBAL DEFAULT   13 mcheck@@GLIBC_2.0
  1098: 00025030    19 FUNC    GLOBAL DEFAULT   13 __isblank_l@@GLIBC_2.1
  1099: 00113420   221 FUNC    GLOBAL DEFAULT   13 xdr_reference@@GLIBC_2.0
  1100: 0011f6c0    65 FUNC    GLOBAL DEFAULT   13 getpwuid_r@GLIBC_2.0
  1101: 000ae7b0   601 FUNC    GLOBAL DEFAULT   13 getpwuid_r@@GLIBC_2.1.2
  1102: 0010aff0   163 FUNC    GLOBAL DEFAULT   13 endrpcent@@GLIBC_2.0
  1103: 00110020   114 FUNC    GLOBAL DEFAULT   13 netname2host@@GLIBC_2.1
  1104: 000f5cc0   478 FUNC    GLOBAL DEFAULT   13 inet_network@@GLIBC_2.0
  1105: 000251d0    41 FUNC    WEAK   DEFAULT   13 isctype@@GLIBC_2.3
  1106: 0002dfd0   213 FUNC    GLOBAL DEFAULT   13 putenv@@GLIBC_2.0
  1107: 0009b550   232 FUNC    GLOBAL DEFAULT   13 wcswidth@@GLIBC_2.0
  1108: 001068d0   262 FUNC    GLOBAL DEFAULT   13 pmap_set@@GLIBC_2.0
  1109: 000d5710    38 FUNC    WEAK   DEFAULT   13 fchown@@GLIBC_2.0
  1110: 000f1920    61 FUNC    GLOBAL DEFAULT   13 pthread_cond_broadcast@@GLIBC_2.3.2
  1111: 00121d90    61 FUNC    GLOBAL DEFAULT   13 pthread_cond_broadcast@GLIBC_2.0
  1112: 00000000     0 OBJECT  GLOBAL DEFAULT  ABS GLIBC_2.0
  1113: 00069c70   499 FUNC    GLOBAL DEFAULT   13 _IO_link_in@@GLIBC_2.0
  1114: 000e6f70    63 FUNC    GLOBAL DEFAULT   13 ftok@@GLIBC_2.0
  1115: 00112c10    30 FUNC    GLOBAL DEFAULT   13 xdr_netobj@@GLIBC_2.0
  1116: 0002a330   464 FUNC    GLOBAL DEFAULT   13 catopen@@GLIBC_2.0
  1117: 00092de0    43 FUNC    GLOBAL DEFAULT   13 __wcstoull_l@@GLIBC_2.1
